"TIMESTAMP","EQ_NAME","ATTR","VALUE","CALC_PROC"
"Feb 20 2015  5:41PM","W_TB_D_08","ERRF","","PHD.NFI_18_0896Z"
"Feb 20 2015  5:41PM","W_TB_D_08","MODUS","","PHD.HS_18_0806B"
"Feb 20 2015  5:41PM","W_TB_D_08","STATUS","","PHD.NI_18_0863"
"Feb 20 2015  5:41PM","W_TB_D_08","ROUTING","","PHD.GS_18_0809P"
"Feb 20 2015  5:41PM","W_TB_D_08","MeOH","","PHD.OFI_18_0896G"
"Feb 20 2015  5:41PM","W_TB_D_08","DHSVL","","PHD.GSH_18_0801"
"Feb 20 2015  5:41PM","W_TB_D_08","DHSVU","","PHD.GSH_18_0802"
"Feb 20 2015  5:41PM","W_TB_D_08","PMV","","PHD.GSH_18_0803"
"Feb 20 2015  5:41PM","W_TB_D_08","PWV","","PHD.GSH_18_0804"
"Feb 20 2015  5:41PM","W_TB_D_08","AMV","","PHD.GSH_18_0818"
"Feb 20 2015  5:41PM","W_TB_D_08","AWV","","PHD.GSH_18_0812"
"Feb 20 2015  5:41PM","W_TB_D_08","XOV","","PHD.GSH_18_0819"
"Feb 20 2015  5:41PM","W_TB_D_08","GLV","","PHD.NULL"
"Feb 20 2015  5:41PM","W_TB_D_08","PCV","","PHD.GSL_18_08_06"
"Feb 20 2015  5:41PM","W_TB_D_08","PFORM_CALC","","PHD.NPY_18_0896A"
"Feb 20 2015  5:41PM","W_TB_D_08","TFORM_CALC","","PHD.NTY_18_0896A"
"Feb 20 2015  5:41PM","W_TB_D_08","CHOKE_POS_PER","","PHD.GI_18_0806E"
"Feb 20 2015  5:41PM","W_TB_D_08","TAG_32","","PHD.OFC_18_0896A"
"Feb 20 2015  5:41PM","W_TB_D_08","TAG_33","","PHD.OFC_18_0896B"
"Feb 20 2015  5:41PM","W_TB_D_08","TAG_34","","PHD.OFC_18_0896C"
"Feb 20 2015  5:41PM","W_TB_D_08","TAG_35","","PHD.OFC_18_0896D"
"Feb 20 2015  5:41PM","W_TB_D_08","TAG_36","","PHD.OFFI_18_0896C"
"Feb 20 2015  5:41PM","W_TB_D_08","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_D_08","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_D_08","QOILTARGET","","PHD.UR_18_0801A_X"
"Feb 20 2015  5:41PM","W_TB_D_08","QOILMIN","","PHD.URL_18_0801A_X"
"Feb 20 2015  5:41PM","W_TB_D_08","QOILMAX","","PHD.URH_18_0801A_X"
"Feb 20 2015  5:41PM","W_TB_D_08","QLIQTARGET","","PHD.UR_18_0801C_X"
"Feb 20 2015  5:41PM","W_TB_D_08","LIQMIN","","PHD.URL_18_0801C_X"
"Feb 20 2015  5:41PM","W_TB_D_08","QLIQMAX","","PHD.URH_18_0801C_X"
"Feb 20 2015  5:41PM","W_TB_E_01","EQUIPMENT_NAME","E1",""
"Feb 20 2015  5:41PM","W_TB_E_01","EQUIPMENT_DESC","E1- Troll B",""
"Feb 20 2015  5:41PM","W_TB_E_01","QOIL","","PHD.OFI_18_0996A"
"Feb 20 2015  5:41PM","W_TB_E_01","QWAT","","PHD.OFI_18_0996B"
"Feb 20 2015  5:41PM","W_TB_E_01","QLIQ","","PHD.OFI_18_0996C"
"Feb 20 2015  5:41PM","W_TB_E_01","QGAS","","PHD.OFI_18_0996D"
"Feb 20 2015  5:41PM","W_TB_E_01","WC","","PHD.OFFI_18_0996A"
"Feb 20 2015  5:41PM","W_TB_E_01","GOR","","PHD.OFFI_18_0996B"
"Feb 20 2015  5:41PM","W_TB_E_01","UCP","","PHD.PZI_18_0915"
"Feb 20 2015  5:41PM","W_TB_E_01","UCT","","PHD.TI_18_0923"
"Feb 20 2015  5:41PM","W_TB_E_01","DCP","","PHD.PZI_18_0917"
"Feb 20 2015  5:41PM","W_TB_E_01","DCT","","PHD.TI_18_0916"
"Feb 20 2015  5:41PM","W_TB_E_01","UCP_CALC","","PHD.NPY_18_0996B"
"Feb 20 2015  5:41PM","W_TB_E_01","UCT_CALC","","PHD.NTY_18_0996B"
"Feb 20 2015  5:41PM","W_TB_E_01","DCP_CALC","","PHD.NPY_18_0996C"
"Feb 20 2015  5:41PM","W_TB_E_01","DCT_CALC","","PHD.NTY_18_0996C"
"Feb 20 2015  5:41PM","W_TB_E_01","DP","","PHD.PDI_18_0906"
"Feb 20 2015  5:41PM","W_TB_E_01","CHOKE","","PHD.GI_18_0906A"
"Feb 20 2015  5:41PM","W_TB_E_01","CHOKE_CMD","","PHD.GI_18_0906B"
"Feb 20 2015  5:41PM","W_TB_E_01","CHOKE_CALC","","PHD.NGI_18_0906B"
"Feb 20 2015  5:41PM","W_TB_E_01","ERRF","","PHD.NFI_18_0996Z"
"Feb 20 2015  5:41PM","W_TB_E_01","MODUS","","PHD.HS_18_0906B"
"Feb 20 2015  5:41PM","W_TB_E_01","STATUS","","PHD.NI_18_0963"
"Feb 20 2015  5:41PM","W_TB_E_01","ROUTING","","PHD.GS_18_0909P"
"Feb 20 2015  5:41PM","W_TB_E_01","MeOH","","PHD.OFI_18_0996G"
"Feb 20 2015  5:41PM","W_TB_E_01","DHSVL","","PHD.GSH_18_0901"
"Feb 20 2015  5:41PM","W_TB_E_01","DHSVU","","PHD.GSH_18_0902"
"Feb 20 2015  5:41PM","W_TB_E_01","PMV","","PHD.GSH_18_0903"
"Feb 20 2015  5:41PM","W_TB_E_01","PWV","","PHD.GSH_18_0904"
"Feb 20 2015  5:41PM","W_TB_E_01","AMV","","PHD.GSH_18_0918"
"Feb 20 2015  5:41PM","W_TB_E_01","AWV","","PHD.GSH_18_0912"
"Feb 20 2015  5:41PM","W_TB_E_01","XOV","","PHD.GSH_18_0919"
"Feb 20 2015  5:41PM","W_TB_E_01","GLV","","PHD.NULL"
"Feb 20 2015  5:41PM","W_TB_E_01","PCV","","PHD.GSL_18_09_06"
"Feb 20 2015  5:41PM","W_TB_E_01","PFORM_CALC","","PHD.NPY_18_0996A"
"Feb 20 2015  5:41PM","W_TB_E_01","TFORM_CALC","","PHD.NTY_18_0996A"
"Feb 20 2015  5:41PM","W_TB_E_01","CHOKE_POS_PER","","PHD.GI_18_0906E"
"Feb 20 2015  5:41PM","W_TB_E_01","TAG_32","","PHD.OFC_18_0996A"
"Feb 20 2015  5:41PM","W_TB_E_01","TAG_33","","PHD.OFC_18_0996B"
"Feb 20 2015  5:41PM","W_TB_E_01","TAG_34","","PHD.OFC_18_0996C"
"Feb 20 2015  5:41PM","W_TB_E_01","TAG_35","","PHD.OFC_18_0996D"
"Feb 20 2015  5:41PM","W_TB_E_01","TAG_36","","PHD.OFFI_18_0996C"
"Feb 20 2015  5:41PM","W_TB_E_01","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_E_01","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_E_01","QOILTARGET","","PHD.UR_18_0901A_X"
"Feb 20 2015  5:41PM","W_TB_E_01","QOILMIN","","PHD.URL_18_0901A_X"
"Feb 20 2015  5:41PM","W_TB_E_01","QOILMAX","","PHD.URH_18_0901A_X"
"Feb 20 2015  5:41PM","W_TB_E_01","QLIQTARGET","","PHD.UR_18_0901C_X"
"Feb 20 2015  5:41PM","W_TB_E_01","LIQMIN","","PHD.URL_18_0901C_X"
"Feb 20 2015  5:41PM","W_TB_E_01","QLIQMAX","","PHD.URH_18_0901C_X"
"Feb 20 2015  5:41PM","W_TB_E_02","EQUIPMENT_NAME","E2",""
"Feb 20 2015  5:41PM","W_TB_E_02","EQUIPMENT_DESC","E2- Troll B",""
"Feb 20 2015  5:41PM","W_TB_E_02","QOIL","","PHD.OFI_18_1096A"
"Feb 20 2015  5:41PM","W_TB_E_02","QWAT","","PHD.OFI_18_1096B"
"Feb 20 2015  5:41PM","W_TB_E_02","QLIQ","","PHD.OFI_18_1096C"
"Feb 20 2015  5:41PM","W_TB_E_02","QGAS","","PHD.OFI_18_1096D"
"Feb 20 2015  5:41PM","W_TB_E_02","WC","","PHD.OFFI_18_1096A"
"Feb 20 2015  5:41PM","W_TB_E_02","GOR","","PHD.OFFI_18_1096B"
"Feb 20 2015  5:41PM","W_TB_E_02","UCP","","PHD.PZI_18_1015"
"Feb 20 2015  5:41PM","W_TB_E_02","UCT","","PHD.TI_18_1023"
"Feb 20 2015  5:41PM","W_TB_E_02","DCP","","PHD.PZI_18_1017"
"Feb 20 2015  5:41PM","W_TB_E_02","DCT","","PHD.TI_18_1016"
"Feb 20 2015  5:41PM","W_TB_E_02","UCP_CALC","","PHD.NPY_18_1096B"
"Feb 20 2015  5:41PM","W_TB_E_02","UCT_CALC","","PHD.NTY_18_1096B"
"Feb 20 2015  5:41PM","W_TB_E_02","DCP_CALC","","PHD.NPY_18_1096C"
"Feb 20 2015  5:41PM","W_TB_E_02","DCT_CALC","","PHD.NTY_18_1096C"
"Feb 20 2015  5:41PM","W_TB_E_02","DP","","PHD.PDI_18_1006"
"Feb 20 2015  5:41PM","W_TB_E_02","CHOKE","","PHD.GI_18_1006A"
"Feb 20 2015  5:41PM","W_TB_E_02","CHOKE_CMD","","PHD.GI_18_1006B"
"Feb 20 2015  5:41PM","W_TB_E_02","CHOKE_CALC","","PHD.NGI_18_1006B"
"Feb 20 2015  5:41PM","W_TB_E_02","ERRF","","PHD.NFI_18_1096Z"
"Feb 20 2015  5:41PM","W_TB_E_02","MODUS","","PHD.HS_18_1006B"
"Feb 20 2015  5:41PM","W_TB_E_02","STATUS","","PHD.NI_18_1063"
"Feb 20 2015  5:41PM","W_TB_E_02","ROUTING","","PHD.GS_18_1009P"
"Feb 20 2015  5:41PM","W_TB_E_02","MeOH","","PHD.OFI_18_1096G"
"Feb 20 2015  5:41PM","W_TB_E_02","DHSVL","","PHD.GSH_18_1001"
"Feb 20 2015  5:41PM","W_TB_E_02","DHSVU","","PHD.GSH_18_1002"
"Feb 20 2015  5:41PM","W_TB_E_02","PMV","","PHD.GSH_18_1003"
"Feb 20 2015  5:41PM","W_TB_E_02","PWV","","PHD.GSH_18_1004"
"Feb 20 2015  5:41PM","W_TB_E_02","AMV","","PHD.GSH_18_1018"
"Feb 20 2015  5:41PM","W_TB_E_02","AWV","","PHD.GSH_18_1012"
"Feb 20 2015  5:41PM","W_TB_E_02","XOV","","PHD.GSH_18_1019"
"Feb 20 2015  5:41PM","W_TB_E_02","GLV","","PHD.NULL"
"Feb 20 2015  5:41PM","W_TB_E_02","PCV","","PHD.GSL_18_10_06"
"Feb 20 2015  5:41PM","W_TB_E_02","PFORM_CALC","","PHD.NPY_18_1096A"
"Feb 20 2015  5:41PM","W_TB_E_02","TFORM_CALC","","PHD.NTY_18_1096A"
"Feb 20 2015  5:41PM","W_TB_E_02","CHOKE_POS_PER","","PHD.GI_18_1006E"
"Feb 20 2015  5:41PM","W_TB_E_02","TAG_32","","PHD.OFC_18_1096A"
"Feb 20 2015  5:41PM","W_TB_E_02","TAG_33","","PHD.OFC_18_1096B"
"Feb 20 2015  5:41PM","W_TB_E_02","TAG_34","","PHD.OFC_18_1096C"
"Feb 20 2015  5:41PM","W_TB_E_02","TAG_35","","PHD.OFC_18_1096D"
"Feb 20 2015  5:41PM","W_TB_E_02","TAG_36","","PHD.OFFI_18_1096C"
"Feb 20 2015  5:41PM","W_TB_E_02","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_E_02","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_E_02","QOILTARGET","","PHD.UR_18_1001A_X"
"Feb 20 2015  5:41PM","W_TB_E_02","QOILMIN","","PHD.URL_18_1001A_X"
"Feb 20 2015  5:41PM","W_TB_E_02","QOILMAX","","PHD.URH_18_1001A_X"
"Feb 20 2015  5:41PM","W_TB_E_02","QLIQTARGET","","PHD.UR_18_1001C_X"
"Feb 20 2015  5:41PM","W_TB_E_02","LIQMIN","","PHD.URL_18_1001C_X"
"Feb 20 2015  5:41PM","W_TB_E_02","QLIQMAX","","PHD.URH_18_1001C_X"
"Feb 20 2015  5:41PM","W_TB_E_03","EQUIPMENT_NAME","E3",""
"Feb 20 2015  5:41PM","W_TB_E_03","EQUIPMENT_DESC","E3- Troll B",""
"Feb 20 2015  5:41PM","W_TB_E_03","QOIL","","PHD.OFI_18_1196A"
"Feb 20 2015  5:41PM","W_TB_E_03","QWAT","","PHD.OFI_18_1196B"
"Feb 20 2015  5:41PM","W_TB_E_03","QLIQ","","PHD.OFI_18_1196C"
"Feb 20 2015  5:41PM","W_TB_E_03","QGAS","","PHD.OFI_18_1196D"
"Feb 20 2015  5:41PM","W_TB_E_03","WC","","PHD.OFFI_18_1196A"
"Feb 20 2015  5:41PM","W_TB_E_03","GOR","","PHD.OFFI_18_1196B"
"Feb 20 2015  5:41PM","W_TB_E_03","UCP","","PHD.PZI_18_1115"
"Feb 20 2015  5:41PM","W_TB_E_03","UCT","","PHD.TI_18_1123"
"Feb 20 2015  5:41PM","W_TB_E_03","DCP","","PHD.PZI_18_1117"
"Feb 20 2015  5:41PM","W_TB_E_03","DCT","","PHD.TI_18_1116"
"Feb 20 2015  5:41PM","W_TB_E_03","UCP_CALC","","PHD.NPY_18_1196B"
"Feb 20 2015  5:41PM","W_TB_E_03","UCT_CALC","","PHD.NTY_18_1196B"
"Feb 20 2015  5:41PM","W_TB_E_03","DCP_CALC","","PHD.NPY_18_1196C"
"Feb 20 2015  5:41PM","W_TB_E_03","DCT_CALC","","PHD.NTY_18_1196C"
"Feb 20 2015  5:41PM","W_TB_E_03","DP","","PHD.PDI_18_1106"
"Feb 20 2015  5:41PM","W_TB_E_03","CHOKE","","PHD.GI_18_1106A"
"Feb 20 2015  5:41PM","W_TB_E_03","CHOKE_CMD","","PHD.GI_18_1106B"
"Feb 20 2015  5:41PM","W_TB_E_03","CHOKE_CALC","","PHD.NGI_18_1106B"
"Feb 20 2015  5:41PM","W_TB_E_03","ERRF","","PHD.NFI_18_1196Z"
"Feb 20 2015  5:41PM","W_TB_E_03","MODUS","","PHD.HS_18_1106B"
"Feb 20 2015  5:41PM","W_TB_E_03","STATUS","","PHD.NI_18_1163"
"Feb 20 2015  5:41PM","W_TB_E_03","ROUTING","","PHD.GS_18_1109P"
"Feb 20 2015  5:41PM","W_TB_E_03","MeOH","","PHD.OFI_18_1196G"
"Feb 20 2015  5:41PM","W_TB_E_03","DHSVL","","PHD.GSH_18_1101"
"Feb 20 2015  5:41PM","W_TB_E_03","DHSVU","","PHD.GSH_18_1102"
"Feb 20 2015  5:41PM","W_TB_E_03","PMV","","PHD.GSH_18_1103"
"Feb 20 2015  5:41PM","W_TB_E_03","PWV","","PHD.GSH_18_1104"
"Feb 20 2015  5:41PM","W_TB_E_03","AMV","","PHD.GSH_18_1118"
"Feb 20 2015  5:41PM","W_TB_E_03","AWV","","PHD.GSH_18_1112"
"Feb 20 2015  5:41PM","W_TB_E_03","XOV","","PHD.GSH_18_1119"
"Feb 20 2015  5:41PM","W_TB_E_03","GLV","","PHD.NULL"
"Feb 20 2015  5:41PM","W_TB_E_03","PCV","","PHD.GSL_18_11_06"
"Feb 20 2015  5:41PM","W_TB_E_03","PFORM_CALC","","PHD.NPY_18_1196A"
"Feb 20 2015  5:41PM","W_TB_E_03","TFORM_CALC","","PHD.NTY_18_1196A"
"Feb 20 2015  5:41PM","W_TB_E_03","CHOKE_POS_PER","","PHD.GI_18_1106E"
"Feb 20 2015  5:41PM","W_TB_E_03","TAG_32","","PHD.OFC_18_1196A"
"Feb 20 2015  5:41PM","W_TB_E_03","TAG_33","","PHD.OFC_18_1196B"
"Feb 20 2015  5:41PM","W_TB_E_03","TAG_34","","PHD.OFC_18_1196C"
"Feb 20 2015  5:41PM","W_TB_E_03","TAG_35","","PHD.OFC_18_1196D"
"Feb 20 2015  5:41PM","W_TB_E_03","TAG_36","","PHD.OFFI_18_1196C"
"Feb 20 2015  5:41PM","W_TB_E_03","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_E_03","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_E_03","QOILTARGET","","PHD.UR_18_1101A_X"
"Feb 20 2015  5:41PM","W_TB_E_03","QOILMIN","","PHD.URL_18_1101A_X"
"Feb 20 2015  5:41PM","W_TB_E_03","QOILMAX","","PHD.URH_18_1101A_X"
"Feb 20 2015  5:41PM","W_TB_E_03","QLIQTARGET","","PHD.UR_18_1101C_X"
"Feb 20 2015  5:41PM","W_TB_E_03","LIQMIN","","PHD.URL_18_1101C_X"
"Feb 20 2015  5:41PM","W_TB_E_03","QLIQMAX","","PHD.URH_18_1101C_X"
"Feb 20 2015  5:41PM","W_TB_E_04","EQUIPMENT_NAME","E4",""
"Feb 20 2015  5:41PM","W_TB_E_04","EQUIPMENT_DESC","E4- Troll B",""
"Feb 20 2015  5:41PM","W_TB_E_04","QOIL","","PHD.OFI_18_1296A"
"Feb 20 2015  5:41PM","W_TB_E_04","QWAT","","PHD.OFI_18_1296B"
"Feb 20 2015  5:41PM","W_TB_E_04","QLIQ","","PHD.OFI_18_1296C"
"Feb 20 2015  5:41PM","W_TB_E_04","QGAS","","PHD.OFI_18_1296D"
"Feb 20 2015  5:41PM","W_TB_E_04","WC","","PHD.OFFI_18_1296A"
"Feb 20 2015  5:41PM","W_TB_E_04","GOR","","PHD.OFFI_18_1296B"
"Feb 20 2015  5:41PM","W_TB_E_04","UCP","","PHD.PZI_18_1215"
"Feb 20 2015  5:41PM","W_TB_E_04","UCT","","PHD.TI_18_1223"
"Feb 20 2015  5:41PM","W_TB_E_04","DCP","","PHD.PZI_18_1217"
"Feb 20 2015  5:41PM","W_TB_E_04","DCT","","PHD.TI_18_1216"
"Feb 20 2015  5:41PM","W_TB_E_04","UCP_CALC","","PHD.NPY_18_1296B"
"Feb 20 2015  5:41PM","W_TB_E_04","UCT_CALC","","PHD.NTY_18_1296B"
"Feb 20 2015  5:41PM","W_TB_E_04","DCP_CALC","","PHD.NPY_18_1296C"
"Feb 20 2015  5:41PM","W_TB_E_04","DCT_CALC","","PHD.NTY_18_1296C"
"Feb 20 2015  5:41PM","W_TB_E_04","DP","","PHD.PDI_18_1206"
"Feb 20 2015  5:41PM","W_TB_E_04","CHOKE","","PHD.GI_18_1206A"
"Feb 20 2015  5:41PM","W_TB_E_04","CHOKE_CMD","","PHD.GI_18_1206B"
"Feb 20 2015  5:41PM","W_TB_E_04","CHOKE_CALC","","PHD.NGI_18_1206B"
"Feb 20 2015  5:41PM","W_TB_E_04","ERRF","","PHD.NFI_18_1296Z"
"Feb 20 2015  5:41PM","W_TB_E_04","MODUS","","PHD.HS_18_1206B"
"Feb 20 2015  5:41PM","W_TB_E_04","STATUS","","PHD.NI_18_1263"
"Feb 20 2015  5:41PM","W_TB_E_04","ROUTING","","PHD.GS_18_1209P"
"Feb 20 2015  5:41PM","W_TB_E_04","MeOH","","PHD.OFI_18_1296G"
"Feb 20 2015  5:41PM","W_TB_E_04","DHSVL","","PHD.GSH_18_1201"
"Feb 20 2015  5:41PM","W_TB_E_04","DHSVU","","PHD.GSH_18_1202"
"Feb 20 2015  5:41PM","W_TB_E_04","PMV","","PHD.GSH_18_1203"
"Feb 20 2015  5:41PM","W_TB_E_04","PWV","","PHD.GSH_18_1204"
"Feb 20 2015  5:41PM","W_TB_E_04","AMV","","PHD.GSH_18_1218"
"Feb 20 2015  5:41PM","W_TB_E_04","AWV","","PHD.GSH_18_1212"
"Feb 20 2015  5:41PM","W_TB_E_04","XOV","","PHD.GSH_18_1219"
"Feb 20 2015  5:41PM","W_TB_E_04","GLV","","PHD.NULL"
"Feb 20 2015  5:41PM","W_TB_E_04","PCV","","PHD.GSL_18_12_06"
"Feb 20 2015  5:41PM","W_TB_E_04","PFORM_CALC","","PHD.NPY_18_1296A"
"Feb 20 2015  5:41PM","W_TB_E_04","TFORM_CALC","","PHD.NTY_18_1296A"
"Feb 20 2015  5:41PM","W_TB_E_04","CHOKE_POS_PER","","PHD.GI_18_1206E"
"Feb 20 2015  5:41PM","W_TB_E_04","TAG_32","","PHD.OFC_18_1296A"
"Feb 20 2015  5:41PM","W_TB_E_04","TAG_33","","PHD.OFC_18_1296B"
"Feb 20 2015  5:41PM","W_TB_E_04","TAG_34","","PHD.OFC_18_1296C"
"Feb 20 2015  5:41PM","W_TB_E_04","TAG_35","","PHD.OFC_18_1296D"
"Feb 20 2015  5:41PM","W_TB_E_04","TAG_36","","PHD.OFFI_18_1296C"
"Feb 20 2015  5:41PM","W_TB_E_04","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_E_04","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_E_04","QOILTARGET","","PHD.UR_18_1201A_X"
"Feb 20 2015  5:41PM","W_TB_E_04","QOILMIN","","PHD.URL_18_1201A_X"
"Feb 20 2015  5:41PM","W_TB_E_04","QOILMAX","","PHD.URH_18_1201A_X"
"Feb 20 2015  5:41PM","W_TB_E_04","QLIQTARGET","","PHD.UR_18_1201C_X"
"Feb 20 2015  5:41PM","W_TB_E_04","LIQMIN","","PHD.URL_18_1201C_X"
"Feb 20 2015  5:41PM","W_TB_E_04","QLIQMAX","","PHD.URH_18_1201C_X"
"Feb 20 2015  5:41PM","W_TB_E_05","EQUIPMENT_NAME","E5",""
"Feb 20 2015  5:41PM","W_TB_E_05","EQUIPMENT_DESC","E5- Troll B",""
"Feb 20 2015  5:41PM","W_TB_E_05","QOIL","","PHD.OFI_18_1396A"
"Feb 20 2015  5:41PM","W_TB_E_05","QWAT","","PHD.OFI_18_1396B"
"Feb 20 2015  5:41PM","W_TB_E_05","QLIQ","","PHD.OFI_18_1396C"
"Feb 20 2015  5:41PM","W_TB_E_05","QGAS","","PHD.OFI_18_1396D"
"Feb 20 2015  5:41PM","W_TB_E_05","WC","","PHD.OFFI_18_1396A"
"Feb 20 2015  5:41PM","W_TB_E_05","GOR","","PHD.OFFI_18_1396B"
"Feb 20 2015  5:41PM","W_TB_E_05","UCP","","PHD.PZI_18_1315"
"Feb 20 2015  5:41PM","W_TB_E_05","UCT","","PHD.TI_18_1323"
"Feb 20 2015  5:41PM","W_TB_E_05","DCP","","PHD.PZI_18_1317"
"Feb 20 2015  5:41PM","W_TB_E_05","DCT","","PHD.TI_18_1316"
"Feb 20 2015  5:41PM","W_TB_E_05","UCP_CALC","","PHD.NPY_18_1396B"
"Feb 20 2015  5:41PM","W_TB_E_05","UCT_CALC","","PHD.NTY_18_1396B"
"Feb 20 2015  5:41PM","W_TB_E_05","DCP_CALC","","PHD.NPY_18_1396C"
"Feb 20 2015  5:41PM","W_TB_E_05","DCT_CALC","","PHD.NTY_18_1396C"
"Feb 20 2015  5:41PM","W_TB_E_05","DP","","PHD.PDI_18_1306"
"Feb 20 2015  5:41PM","W_TB_E_05","CHOKE","","PHD.GI_18_1306A"
"Feb 20 2015  5:41PM","W_TB_E_05","CHOKE_CMD","","PHD.GI_18_1306B"
"Feb 20 2015  5:41PM","W_TB_E_05","CHOKE_CALC","","PHD.NGI_18_1306B"
"Feb 20 2015  5:41PM","W_TB_E_05","ERRF","","PHD.NFI_18_1396Z"
"Feb 20 2015  5:41PM","W_TB_E_05","MODUS","","PHD.HS_18_1306B"
"Feb 20 2015  5:41PM","W_TB_E_05","STATUS","","PHD.NI_18_1363"
"Feb 20 2015  5:41PM","W_TB_E_05","ROUTING","","PHD.GS_18_1309P"
"Feb 20 2015  5:41PM","W_TB_E_05","MeOH","","PHD.OFI_18_1396G"
"Feb 20 2015  5:41PM","W_TB_E_05","DHSVL","","PHD.GSH_18_1301"
"Feb 20 2015  5:41PM","W_TB_E_05","DHSVU","","PHD.GSH_18_1302"
"Feb 20 2015  5:41PM","W_TB_E_05","PMV","","PHD.GSH_18_1303"
"Feb 20 2015  5:41PM","W_TB_E_05","PWV","","PHD.GSH_18_1304"
"Feb 20 2015  5:41PM","W_TB_E_05","AMV","","PHD.GSH_18_1318"
"Feb 20 2015  5:41PM","W_TB_E_05","AWV","","PHD.GSH_18_1312"
"Feb 20 2015  5:41PM","W_TB_E_05","XOV","","PHD.GSH_18_1319"
"Feb 20 2015  5:41PM","W_TB_E_05","GLV","","PHD.NULL"
"Feb 20 2015  5:41PM","W_TB_E_05","PCV","","PHD.GSL_18_13_06"
"Feb 20 2015  5:41PM","W_TB_E_05","PFORM_CALC","","PHD.NPY_18_1396A"
"Feb 20 2015  5:41PM","W_TB_E_05","TFORM_CALC","","PHD.NTY_18_1396A"
"Feb 20 2015  5:41PM","W_TB_E_05","CHOKE_POS_PER","","PHD.GI_18_1306E"
"Feb 20 2015  5:41PM","W_TB_E_05","TAG_32","","PHD.OFC_18_1396A"
"Feb 20 2015  5:41PM","W_TB_E_05","TAG_33","","PHD.OFC_18_1396B"
"Feb 20 2015  5:41PM","W_TB_E_05","TAG_34","","PHD.OFC_18_1396C"
"Feb 20 2015  5:41PM","W_TB_E_05","TAG_35","","PHD.OFC_18_1396D"
"Feb 20 2015  5:41PM","W_TB_E_05","TAG_36","","PHD.OFFI_18_1396C"
"Feb 20 2015  5:41PM","W_TB_E_05","GROUP","",""
"Feb 20 2015  5:41PM","W_TB_E_05","CLUSTER","",""
"Feb 20 2015  5:41PM","W_TB_E_05","QOILTARGET","","PHD.UR_18_1301A_X"
"Feb 20 2015  5:41PM","W_TB_E_05","QOILMIN","","PHD.URL_18_1301A_X"
"Feb 20 2015  5:41PM","W_TB_E_05","QOILMAX","","PHD.URH_18_1301A_X"
"Feb 20 2015  5:41PM","W_TB_E_05","QLIQTARGET","","PHD.UR_18_1301C_X"
"Feb 20 2015  5:41PM","W_TB_E_05","LIQMIN","","PHD.URL_18_1301C_X"
"Feb 20 2015  5:41PM","W_TB_E_05","QLIQMAX","","PHD.URH_18_1301C_X"
"Feb 20 2015  5:41PM","W_TB_E_06","EQUIPMENT_NAME","E6",""
"Feb 20 2015  5:41PM","W_TB_E_06","EQUIPMENT_DESC","E6- Troll B",""
"Feb 20 2015  5:41PM","W_TB_E_06","QOIL","","PHD.OFI_18_1496A"
"Feb 20 2015  5:41PM","W_TB_E_06","QWAT","","PHD.OFI_18_1496B"
"Feb 20 2015  5:41PM","W_TB_E_06","QLIQ","","PHD.OFI_18_1496C"
"Feb 20 2015  5:41PM","W_TB_E_06","QGAS","","PHD.OFI_18_1496D"
"Feb 20 2015  5:41PM","W_TB_E_06","WC","","PHD.OFFI_18_1496A"
"Feb 20 2015  5:41PM","W_TB_E_06","GOR","","PHD.OFFI_18_1496B"
"Feb 20 2015  5:41PM","W_TB_E_06","UCP","","PHD.PZI_18_1415"
"Feb 20 2015  5:41PM","W_TB_E_06","UCT","","PHD.TI_18_1423"
"Feb 20 2015  5:41PM","W_TB_E_06","DCP","","PHD.PZI_18_1417"
"Feb 20 2015  5:41PM","W_TB_E_06","DCT","","PHD.TI_18_1416"
"Feb 20 2015  5:41PM","W_TB_E_06","UCP_CALC","","PHD.NPY_18_1496B"
"Feb 20 2015  5:41PM","W_TB_E_06","UCT_CALC","","PHD.NTY_18_1496B"
"Feb 20 2015  5:41PM","W_TB_E_06","DCP_CALC","","PHD.NPY_18_1496C"
"Feb 20 2015  5:41PM","W_TB_E_06","DCT_CALC","","PHD.NTY_18_1496C"
"Feb 20 2015  5:41PM","W_TB_E_06","DP","","PHD.PDI_18_1406"
"Feb 20 2015  5:41PM","W_TB_E_06","CHOKE","","PHD.GI_18_1406A"
"Feb 20 2015  5:41PM","W_TB_E_06","CHOKE_CMD","","PHD.GI_18_1406B"
"Feb 20 2015  5:41PM","W_TB_E_06","CHOKE_CALC","","PHD.NGI_18_1406B"
"Feb 20 2015  5:41PM","W_TB_E_06","ERRF","","PHD.NFI_18_1496Z"
"Feb 20 2015  5:41PM","W_TB_E_06","MODUS","","PHD.HS_18_1406B"
